"","n","beta","sigma","ct$p.value"
"40",72,-2.30841663174797,6.24875082611106,0.0533319912371396
"41",126,-3.01996265682392,5.10037437244318,9.02338216842008e-10
"42",191,-8.84174762554467,7.54660164774396,4.93947938983245e-33
"43",387,4.826096728025,4.87578245578334,9.85034281808561e-54
"44",450,2.07443162780255,1.79990651109256,8.10199192325758e-78
"45",373,-1.40808010608889,9.22611651057377,0.00214026059682137
"46",228,3.79082680568099,6.91594087844715,1.14616826002276e-12
"47",386,-9.74440051529091,1.01630204729736,0
"48",125,-3.48377524157986,7.76806046394631,0.000168793159022294
"49",350,0.288983384938911,5.175388694508,0.544112639340286
"50",82,4.58062644724268,5.62706486764364,9.42782821912549e-09
"51",399,5.54805670578498,9.06610891316086,1.05552066936576e-23
"52",143,6.14285712570418,2.75333948037587,2.57104014438513e-57
"53",265,-0.85841288974043,2.32249036896974,1.65425723032961e-07
"54",280,9.31406041732989,1.94653891329654,3.91678236298356e-201
"55",195,-3.58923694135156,8.52473857440054,6.57631750373103e-13
"56",331,2.27247090097517,6.26329891453497,1.30909804040242e-07
"57",288,-3.46492216959596,1.39534735144116,9.35301975664538e-119
"58",394,1.27848648966756,6.00553884869441,4.99957435428047e-06
"59",214,4.48701158796903,3.48132353555411,2.17229909153694e-44
"60",78,-8.65442352551036,3.68640309129842,1.39318716461108e-32
"61",358,-2.39944276306778,5.45815780293196,2.91345718916397e-12
"62",197,0.387890181411058,2.29824597947299,0.0269675522956521
"63",154,5.62162991699297,3.19575516064651,9.58494054279677e-44
"64",65,6.48787046317011,10.4308374857064,0.000104140613853713
"65",486,3.89485149856191,1.41012328630313,3.02444758433602e-229
"66",468,7.54688814235851,5.05002024304122,2.19177036887055e-140
"67",399,9.14259243246634,2.9869897137396,1.93083014306861e-206
"68",470,-5.644531260035,9.81095364061184,7.80416209056599e-28
"69",483,-1.21422219371889,6.23123197746463,1.3389134758181e-05
"70",96,-9.64245481058024,3.0817967900075,5.28668815285112e-50
"71",90,8.96782874362543,5.10728097031824,3.19650819864966e-25
"72",414,6.78317073921207,7.81720964750275,1.55154593099844e-51
"73",459,0.590942105930299,5.43526268959977,0.0313378640596988
"74",155,9.4324881340377,4.27556670154445,2.33899981526914e-70
"75",145,4.20867930813692,10.6900005373172,8.48208032599219e-06
"76",477,-3.27614428671077,3.2536972630769,2.6884041873244e-73
"77",212,-4.07330072615296,2.1691710606683,1.868279771776e-74
"78",86,7.83879563144874,5.61630899342708,4.3782673385928e-24
"79",352,-7.23517527701333,6.00196888484061,8.09649905460456e-71
"80",489,4.48194556841627,5.0181973669678,1.77303896212298e-71
"81",360,7.4008848109981,1.41403896012343,1.19337804387523e-253
"82",53,-9.05881831035949,10.3185305439401,5.82030242476706e-08
"83",172,-9.26890255692415,7.70034821773879,9.32515036480291e-34
"84",163,5.64713929025456,6.10523723321967,2.02715582218453e-21
"85",79,-2.7398529504193,1.05942096700892,4.34108342338656e-37
"86",55,8.17101937616244,9.62809270713478,4.30221876665538e-13
"87",327,-2.43982902686112,8.45768505265005,0.000236607347598144
"88",113,-6.2041167430114,6.39758559619077,1.35484131932588e-18
"89",122,3.45169255940709,1.14244510699064,3.6822883736327e-59
"90",409,-2.71506318931934,7.42083800770342,5.77560873406252e-15
"91",464,3.89752105446532,3.14698392152786,9.09241847935314e-92
"92",76,7.01609764983878,11.0519134555943,1.69100867558591e-07
"93",314,2.52826768646482,7.02692362270318,8.18595576741022e-08
"94",409,6.12155414118897,1.54509723884985,3.80716717962011e-247
"95",419,-5.04963320624083,10.8240345115773,2.59553074194346e-18
"96",465,5.59204830965027,8.90023696236312,1.73686497699451e-26
"97",405,3.38864540799987,8.47728649503551,1.02075509621653e-18
"98",310,-9.30707516155671,8.45402545412071,1.60018053181939e-53
"99",208,7.19114355191123,10.9265714325011,3.25065387837501e-16
"100",365,-8.57378763279412,10.3323055915534,7.99179570578334e-43
"101",213,-4.05156036345288,5.2839007943403,1.24075362799047e-18
"102",115,0.419532910687849,10.3514530749526,0.443254883905595
"103",139,-8.41948132603429,6.33093821955845,1.62012614111269e-39
"104",312,-6.93544076988474,7.13839234015904,6.92141255053564e-46
"105",146,6.33277747728862,3.90747979865409,6.62028144745235e-40
"106",93,8.16405605499167,8.75594252487645,1.73604862235818e-15
"107",109,-5.32088214003015,7.83781411056407,1.68218649014052e-14
"108",93,-1.73535109779332,3.72441202006303,1.68374159075373e-05
"109",173,0.380697351368144,6.34474321710877,0.0188957764276308
"110",161,5.58252394155133,1.81282197707333,6.89641751617231e-79
"111",411,7.42111149250995,6.17223828239366,2.34744781632531e-71
"112",300,-3.06910842433572,1.01402343693189,6.44080011534441e-148
"113",488,-1.33151664799079,3.88140668044798,6.07849918701039e-16
"114",78,-6.20450334614143,2.81467184703797,7.28885203522903e-31
"115",125,8.35442917770706,3.00328260753304,3.6009990823331e-61
"116",478,-6.40572181588504,3.03054508450441,1.16552134381622e-180
"117",198,-7.89198719903361,3.55932807223871,1.72137226729708e-77
"118",141,-9.88489549080841,6.27929834555835,5.11014012862672e-44
"119",152,7.72919543047901,4.69877764675766,3.87050267423525e-37
"120",74,-0.228973223990761,2.82152267871425,0.811030071417376
"121",241,-3.93633740602527,8.94789458578452,2.07409575427592e-13
"122",226,2.31141697464045,5.90041274367832,3.27763859497013e-10
"123",219,-9.16006263564341,10.6785829523578,5.41699200142065e-33
"124",432,-9.41360584818758,8.37248429958709,1.15631004521626e-74
"125",407,-1.07084822787438,6.36933931731619,4.82961835305327e-05
"126",70,-3.51679478897713,4.19071784359403,9.76993374644062e-11
"127",316,1.81618778340053,8.96132846688852,0.028491831019287
"128",260,-2.60995796141215,3.47362546180375,1.14195564789508e-24
"129",477,4.80239831481595,9.98881664057262,6.6481158500448e-21
"130",164,9.13200395954773,6.93674068199471,1.50277638367036e-37
"131",152,-1.32855239715427,3.002884760499,3.18789613188783e-07
"132",346,-9.78387103709392,9.67681389395148,6.06277675412111e-50
"133",260,5.44993548202328,6.96398832998239,3.76691831202317e-24
"134",236,-6.408713625581,3.01048560580239,5.4251524249898e-92
"135",360,8.40901995210443,4.66460458934307,1.94594151181798e-118
"136",303,-7.53458539589774,8.48909766529687,5.30397843775488e-33
"137",232,8.39849690266419,5.22496808506548,2.19428331599511e-66
"138",348,-0.914616210083477,3.42368201585487,6.89002395925834e-13
"139",141,-7.91183586362749,8.33627471304499,2.43524521757176e-23
"140",374,-9.60684381530154,1.86365878093056,2.75979299150009e-270
"141",466,0.487939976737835,1.73492932622321,2.19913750198034e-12
"142",75,-1.574001711444,2.10343575105071,6.64664174513554e-13
"143",384,-6.23126805587672,5.2935521628242,8.46835306575301e-80
"144",431,-3.75427111270838,2.31600179476663,1.74735473504938e-133
"145",64,-9.69946696823463,2.22019678167999,9.59803284842363e-41
"146",187,-9.5163367706351,7.6751665212214,3.59986396279249e-35
"147",125,3.15231079922523,2.67455169162713,1.83812895041685e-24
"148",443,-0.6366872102255,8.87137083453126,0.0376292388762712
"149",272,-6.64966586462688,2.96598062687553,2.20783313018693e-97
"150",256,6.99165591730271,10.9204062914941,6.58106548240709e-27
"151",329,6.04447646925691,4.02204890572466,3.88965634814397e-88
"152",88,1.21876242130529,10.9306098667439,0.13182433340432
"153",271,-9.98443620558828,11.481457478134,6.38891350906828e-35
"154",152,-4.82187501548324,6.03810366825201,4.38337821021718e-13
"155",437,4.4650522088632,4.64769192854874,1.20553427165381e-69
"156",466,3.18553187942598,8.11719194310717,6.0195561195063e-15
"157",499,-9.53508108470123,9.06824427656829,8.28903932364741e-83
"158",190,-9.95979782920331,8.15629935381003,1.26023020499247e-47
"159",213,-4.61501137984451,9.48855347395875,1.36593343534861e-11
"160",375,-5.36041359512601,10.5804853502195,5.1507682951347e-18
"161",343,-1.01798643076327,7.26856724941172,0.00336650828981583
"162",71,8.31898101849947,7.9971093328204,2.14896579046933e-16
"163",243,8.36823943480849,2.91358268191107,1.25211925455466e-121
"164",228,3.37578763726633,3.78667569044046,1.39295421153994e-41
"165",313,1.79131664806046,11.5610876786523,2.6079107220654e-05
"166",500,-6.21078738614451,9.28085496090353,1.35470171567457e-43
"167",89,-5.88622082765214,10.8876886079088,0.00057912714736714
"168",255,6.15138898992445,10.1423347853124,1.44754174494218e-20
"169",304,1.95661111879163,10.4227517172694,0.00382809759161506
"170",80,-1.05689093794208,2.54559361957945,0.0015879122984577
"171",160,-2.79076311881654,8.94933684915304,1.09862612624737e-07
"172",329,3.82473789693322,6.99437051010318,2.8095058790122e-26
"173",491,6.45639014814515,10.1879490055144,2.41145391184058e-35
"174",432,-3.52748976780567,10.5220500726718,1.06815404189177e-12
"175",247,-6.59906476298347,4.02398704364896,5.21621885870716e-66
"176",441,-1.50683639836498,8.4695921682287,1.40891787676252e-06
"177",110,-4.02334077598061,9.80006209528074,2.02860810957826e-05
"178",456,0.585505521600135,8.67014940385707,0.00165340111097621
"179",484,-6.48962581914384,5.06781116384082,1.15451492045322e-100
"180",298,-8.07976320351008,11.4847316152882,2.80505660410734e-30
"181",409,-2.74316187370569,1.25475868210196,9.99246394993929e-153
"182",484,-3.54766665389761,5.74670119467191,9.27812849500193e-35
"183",147,6.30089078433812,10.7968255137093,1.3243329980495e-09
"184",362,-9.488288704562,4.03207372128963,7.07418349242013e-168
"185",209,-0.541972917038947,9.05995658552274,0.487101974411565
"186",58,-4.77164505948313,9.4598510437645,0.0624297799345434
"187",315,-9.57354638811666,1.27577047352679,9.29823652552377e-275
"188",451,8.25022927308455,8.40909637650475,7.64160952927164e-66
"189",114,2.96235102252103,10.6423112121411,0.0130180278282942
"190",153,0.497792630875483,3.48833157750778,0.065916466611314
"191",339,0.469965512817726,11.0522511338349,0.51451859086938
"192",190,-5.56960982221644,1.60438543651253,3.01491626568351e-103
"193",193,9.83055100815836,1.04496731283143,8.3128194976758e-190
"194",459,5.58913690147456,11.7868053892162,6.57548021146151e-22
"195",176,-9.08699970128946,3.65636920277029,5.26768283478168e-78
"196",497,9.5423284285469,11.8880128648598,8.58068282327947e-47
"197",341,4.68424869687296,2.74879348510876,2.24022546776919e-97
"198",74,-2.06109517978039,9.23438931372948,0.100183874224986
"199",424,0.757706948765554,3.52135550649837,3.57504045490293e-06
"200",252,9.44849035772495,10.1915633922908,7.69430612734881e-36
"201",368,-5.69476557713933,9.82871232437901,6.96091275399051e-23
"202",141,3.82054353118874,2.94061916414648,1.02595477439173e-36
"203",459,7.02216420397162,11.1550454618409,1.69142572649208e-33
"204",58,-0.955257132858969,4.2137174999807,0.0157398330803066
"205",338,9.23183899123687,7.15513614006341,3.55044625820333e-75
"206",393,9.30361231802963,5.5151271445211,9.23467710092168e-131
"207",293,9.33370280077215,4.96163034671918,3.43326110830235e-104
"208",170,-3.18843735908158,5.56201878050342,3.35563474210782e-12
"209",385,-2.95912119150162,7.75211669667624,1.95442497873629e-08
"210",369,5.05138147887774,10.735989226494,5.15029442555925e-13
"211",158,0.405623300164007,5.47247272287495,0.585025162548108
"212",268,0.580728902341798,8.70767796062864,0.0755390376494326
"213",174,9.74723012510221,3.6877062798012,3.37627257107127e-78
"214",240,9.89749241587706,5.25585784413852,1.5610668301288e-78
"215",108,6.15118209333159,8.97871993738227,8.16379740154146e-12
"216",234,5.61728956489824,3.51883286074735,4.0590354469403e-66
"217",183,-7.38110342081636,7.56131331343204,1.21790047319086e-31
"218",397,7.22884548921138,5.06809117295779,8.26315183439691e-107
"219",460,-7.67941574004944,4.00979436933994,1.39218882701562e-151
"220",281,-8.32147989203222,10.0129356419202,2.39484799797414e-38
"221",279,-8.07278636568226,6.28261760738678,5.26572938291937e-66
"222",50,-7.27941544307396,1.50417472468689,3.81616291821144e-35
"223",53,-0.382146208384074,8.7657880121842,0.302278163235204
"224",128,-1.14663713357877,7.92288951133378,0.0516238124128404
"225",405,0.509407447720878,7.74175788322464,0.134752390448751
"226",452,-7.03001267947257,8.604370478075,8.07450053767939e-58
"227",316,4.67646332830191,3.58456587302499,6.43735478265709e-79
"228",234,-1.27716942005791,2.3643210597802,1.10823636674635e-16
"229",424,4.1546699666651,9.36708419490606,1.72207889176105e-17
"230",234,1.4680821164744,5.69339188700542,0.0634706829613567
"231",63,-8.29222397757694,8.02390474034473,2.14190965995692e-12
"232",372,-3.7571491280105,8.52106670034118,5.2231606608105e-16
"233",210,8.85003508813679,8.54375235619955,1.27147302783405e-38
"234",354,-8.24389894360211,8.43238329002634,4.42975597055615e-64
"235",416,0.591517541185021,2.89002129388973,3.12562510162932e-05
"236",139,7.53702948594,1.61483933217824,2.68792475589029e-93
"237",225,7.51751557758544,4.66930392757058,5.21552874672063e-66
"238",237,-1.69047248635907,11.9852434862405,0.00470432851183523
"239",319,3.6834735852899,11.8921044119634,2.99727245886395e-08
"240",275,3.74248854317702,8.74012324423529,2.02807730048011e-11
"241",479,8.01938309092075,10.5082032491919,2.67465816038785e-43
"242",169,-1.13133289171383,4.63742871209979,0.0045545085007704
"243",354,-4.99921611461323,2.48518542898819,3.73963088168683e-127
"244",185,-7.45392240071669,1.30670429440215,1.3135430483979e-144
"245",469,-9.84021826926619,10.1004117885605,2.96710032950765e-77
"246",314,-2.00228594292421,3.83851137617603,2.62534284497077e-18
"247",498,2.69161419807933,4.71954552829266,1.12535310596649e-29
"248",465,-4.96558610482607,4.18373158155009,1.88550639352602e-92
"249",422,6.18877259197179,8.31618560454808,1.28046046809192e-47
"250",170,-6.69053382759448,5.1337066879496,1.83857697641765e-38
"251",375,-1.87037136389408,6.28968387679197,8.11613115634569e-11
"252",449,1.2622798795579,1.92052995157428,1.93998597613453e-36
"253",495,0.831892498652451,10.7593795151915,0.0402985464576191
"254",302,6.61644731995184,9.38508083391935,4.39970188277719e-37
"255",424,-8.89856428264175,10.3854858435225,4.98679664791666e-58
"256",254,-9.73694977848791,7.69681210699491,7.16627882347488e-58
"257",268,2.56335940146819,6.9041211232543,5.26429544233088e-11
"258",190,-7.06954804619309,5.82891159737483,2.19851339175741e-38
"259",444,-5.94342663954012,11.7996977332514,1.43728429250172e-26
"260",221,2.76273291667458,1.46527292719111,2.75592409196607e-74
"261",85,-0.232717153592967,11.4370672663208,0.629941320601391
"262",195,-0.529204505146481,1.53500056546181,6.10722334013822e-08
"263",256,-5.84580938147847,8.7106423615478,1.70235042790405e-24
"264",443,-7.75025761381257,4.18828248651698,8.68127721736585e-145
"265",200,2.35195360202342,8.06992989499122,1.37639290879693e-06
"266",116,4.36282741192263,11.0464224519674,1.73355046664704e-06
"267",392,-7.61093640460167,1.58437351556495,1.40531231540478e-266
"268",374,1.24242196951527,2.68694470869377,8.1733921139337e-16
"269",453,-2.77765707171056,4.91860388917848,2.41392873207291e-24
"270",94,-8.41579782953486,6.94310130947269,3.72033517023362e-22
"271",319,-8.4935757698724,4.43905256385915,9.7827334083181e-103
"272",235,6.23348212302662,3.70693366555497,1.26121036621496e-71
"273",149,2.90030168576632,11.1837724840734,0.000134229469672799
"274",200,7.68785402493086,1.74061893066391,3.1119410781299e-127
"275",239,-3.58313208695035,1.11893048277125,6.8034856856433e-122
"276",473,5.91216307969298,6.57287804433145,4.93264876562704e-63
"277",319,5.28427369659767,6.0673517154064,3.70913129388565e-38
"278",421,-4.98083140263334,9.74539557704702,2.71373622466828e-25
"279",386,6.08993842448108,11.2530675693415,2.9942193306804e-20
"280",253,1.96954704364762,7.99601088673808,0.000140714758677357
"281",60,-7.65075810363051,5.08499020594172,1.02007126426689e-19
"282",405,-1.83558093158063,4.20461041410454,7.52040996884716e-16
"283",166,-8.65073120538145,3.62146392138675,8.23637838679838e-73
"284",468,5.28071994064376,5.47849710378796,1.51324350647847e-64
"285",130,-6.28250754296314,9.31395002291538,5.07425792571401e-11
"286",239,8.29000555623788,9.55515655572526,3.36272312257226e-29
"287",78,-9.9260776538169,9.81606849259697,1.68891707985263e-16
"288",62,9.6152340450557,8.40654542250559,3.07424080019834e-08
"289",206,-4.3382549200207,3.71757483156398,3.11795259485026e-44
"290",338,-4.01648408749606,11.9015132202767,3.4596342859552e-08
"291",119,-7.90740306165535,7.98571302834898,1.21867677776573e-21
"292",382,0.805878684855998,4.16841218876652,0.00215201662768853
"293",144,5.11928066529799,8.15102614671923,2.42821824229731e-12
"294",103,5.94775370317511,4.62199083087035,6.67098293403232e-26
"295",492,-7.27295327777974,6.57685571559705,3.93393738735677e-90
"296",307,4.99778558253311,2.06274290173315,1.78859568811249e-132
"297",466,-1.77573268469423,6.25526935281232,2.56918032884077e-14
"298",498,4.35346501320601,11.1565686110407,2.42169455714007e-23
"299",342,-5.18732656645589,5.75357900280505,2.71658242680754e-48
"300",257,-7.89139373849612,9.48767407168634,5.15507239076718e-35
"301",326,-5.2018601099262,4.10643079155125,1.89355950838239e-66
"302",149,4.10413769071456,3.88860076852143,1.32014655490968e-26
"303",223,2.94957047468051,4.56228455575183,6.27348776674966e-22
"304",331,1.76981075694785,6.59163803281263,4.31584879531644e-09
"305",500,3.48799505247734,6.29082034295425,1.82787310051597e-23
"306",235,2.87068396792747,6.72121790540405,1.25391765638819e-09
"307",294,-8.32033115366939,7.61449293023907,1.94246278042438e-51
"308",497,-5.38224193826318,4.20564728276804,4.76176817469468e-110
"309",426,7.16446873808745,10.3685928573832,3.33192398146801e-29
"310",245,0.417993867327459,9.40409286133945,0.0380170381522702
"311",360,4.47752985127736,9.77714696410112,3.66376403945878e-18
"312",195,6.5643874888774,11.5919405829627,7.67702656639458e-15
"313",481,-5.61050374896731,4.01016121637076,4.80933360449136e-121
"314",488,-3.12760696248151,10.9054609732702,1.06062837007657e-13
"315",66,-8.26363814033102,5.16148329013959,5.46393162005597e-19
"316",426,4.50990769630298,11.3390579670668,2.09337544998455e-20
"317",89,6.73738952442072,4.9972250785213,2.38594137554158e-25
"318",55,6.03706842609681,11.7304943264462,0.000108304600125452
"319",369,-4.30502348795999,8.38179273181595,6.09238822120317e-23
"320",123,-4.91619803095236,4.20513497083448,4.5576995798562e-23
"321",220,-6.852440451039,10.6009092864115,2.03515410518328e-15
"322",197,-1.99402589628007,2.02854461199604,8.85528022808765e-32
"323",326,1.61269915606827,4.79204696253873,3.26240340146484e-07
"324",104,3.24248274881393,1.21063428558409,9.474783430708e-46
"325",394,5.52552344731521,1.54829617845826,9.08064437511983e-234
"326",116,8.06001844475977,9.01851596101187,5.59714684216101e-22
"327",180,7.27218315103091,4.30860835360363,2.83337487702926e-60
"328",216,5.46259935188573,7.33210311341099,2.3678680349281e-15
"329",170,0.901371416705661,11.7589093919378,0.454867497547112
"330",265,1.54463909054175,2.7313735501375,1.35957532249041e-19
"331",254,3.43349399419967,1.58101695333607,9.94640220235056e-97
"332",446,-1.40597980106249,10.1151534605306,3.73188347209308e-07
"333",361,-6.03243907017168,1.50805173814297,1.86785243107724e-214
"334",451,6.03891714704223,8.1974097401835,1.93762629649743e-39
"335",424,5.52603196082637,4.79795059608296,4.84474049002809e-82
"336",222,0.643227402865887,6.03989785234444,0.924044232427244
"337",197,8.3080027430784,6.53200279851444,8.56355627360283e-48
"338",353,-1.28261193060316,4.87446858221665,2.48455637215775e-05
"339",263,8.9485803601332,11.7721020805184,6.92261898516535e-34
"340",287,0.315036983438768,8.02526766224764,0.309256547955611
"341",122,6.17001983691007,8.7614358079154,6.67520679593613e-09
"342",384,-1.36853447048925,3.69759519631043,5.86030050762274e-11
"343",450,8.76802738611586,10.1411224966869,2.02388566437578e-52
"344",429,-3.88767912099138,11.4219379201531,2.59455122237507e-06
"345",234,-6.07754887084011,5.65540499170311,4.39532637740006e-33
"346",297,9.32187354990747,10.2550736987032,8.68357249311626e-40
"347",250,3.23094256862532,7.92213865509257,2.45687855793875e-08
"348",76,-1.80137638780288,11.4302801787853,0.0397500681704368
"349",176,-1.85996417414863,10.8153186445124,7.20485496159183e-05
"350",109,-8.35067619397305,7.43434522696771,1.1961214014002e-21
"351",244,3.8776042672107,9.60695399600081,1.56387479220182e-10
"352",381,-0.377538911532611,5.19785512471572,0.00152592559896711
"353",143,6.89978583855554,3.64078591042198,2.47601832105408e-53
"354",441,9.7357703510439,10.7111224397086,1.56227569332274e-57
"355",488,-8.12780874879099,6.46447268500924,3.51320945305071e-101
"356",355,-7.28425978852902,2.43820980819874,3.0799858416949e-175
"357",229,-2.28327659929637,7.85035537648946,9.70816116706162e-06
"358",66,6.39771377744619,11.2010422339663,6.19515452478753e-05
"359",106,-8.02777859917842,9.9003126968164,1.04540271699051e-16
"360",284,-5.72685310677625,4.02092753234319,6.08949796115474e-67
"361",107,1.4263862767024,4.62820503301919,0.0587493139762562
"362",211,4.005103334249,8.1255680907052,2.81476914747602e-11
"363",294,-5.10932206306606,8.81887709023431,1.65103778852644e-21
"364",413,-7.46377992536873,11.5390339628793,2.05564239864023e-37
"365",176,7.02331849052571,8.36506252130494,2.43391417700317e-16
"366",225,0.319393210229464,6.52995489025488,0.407438142841673
"367",475,-0.183722408907488,7.20653452957049,0.243316475808321
"368",444,6.74191044052131,1.8488368249964,2.4373660263789e-264
"369",355,-1.38546187523752,2.60183241730556,3.8059641145379e-14
"370",276,3.53197774051223,5.37078184541315,1.40279035686768e-17
"371",213,5.80237680801656,9.93763412418775,1.81575760232911e-16
"372",417,0.700702870218083,5.40969700436108,0.0158328101640059
"373",352,8.103345918376,3.29817689699121,1.39985632985167e-153
"374",61,0.333177007967606,10.2618741425686,0.482786016027943
"375",467,4.11729662197176,8.61169316852465,4.20240522654657e-23
"376",189,-2.36782670982648,11.6848353939131,2.28901189450141e-05
"377",435,4.21454571709037,5.27081718971021,9.08453231559439e-64
"378",219,-0.500223812786862,4.36125344829634,0.994317266213154
"379",133,-1.87842185394838,5.0347717886325,3.90990789589071e-07
"380",66,-0.512702358770184,11.2320360494778,0.362523223366965
"381",348,6.17086203021463,3.59059538901784,1.62344537020225e-102
"382",490,6.86579695967957,8.09120422857814,1.53032038382212e-54
"383",387,3.03104743123986,6.36255050357431,4.67985437714822e-19
"384",392,-4.51600512391888,1.05095869605429,1.5463212019997e-248
"385",214,-7.42040036513936,9.80865523265675,3.55052832229808e-20
"386",118,-8.40259579895064,8.42240892117843,6.47830727235781e-17
"387",358,-1.45123591078445,3.12555005727336,4.65793471273397e-20
"388",80,-3.40111520411447,7.90492633357644,0.00701193933163975
"389",249,3.11053110270295,3.58352864836343,2.81065421171339e-31
"390",400,-7.39838543497026,8.10049771657214,7.33440567221318e-59
"391",150,7.54032309926115,9.46770455292426,1.38361377793255e-18
"392",406,-2.44371079225093,5.54470521723852,1.55739476843639e-14
"393",105,-0.964970190171152,9.07644546008669,0.0464963336725781
"394",109,0.876530371140689,2.62487922678702,4.32796469021758e-08
"395",484,0.879179723514244,9.79023327841423,0.0520822473373123
"396",297,-1.85215230702888,1.79682832909748,2.62925359203593e-46
"397",475,0.891834984114394,2.01566927903332,1.07409451720776e-26
"398",278,-0.458774504484609,5.06380036426708,0.017490231652641
"399",373,-3.20162145427894,10.3117076773196,3.6718508491346e-08
"400",70,-5.05749138358515,5.56751291383989,3.63484692091128e-16
"401",493,-7.48724856462795,2.06037844461389,1.1480251478033e-279
"402",346,6.88773866156116,1.37913865759037,2.38419007133238e-243
"403",266,-9.123128646845,1.60914444667287,1.0669474124363e-206
"404",120,-9.5623285101261,11.2896184453275,5.29304136091233e-14
"405",129,-9.5138593430398,4.02225339715369,3.09497992096516e-51
"406",482,-0.490882258396596,11.508809740888,0.823325363171199
"407",220,4.07042191331275,1.01422046520747,2.45318196780505e-125
"408",96,0.424423925951123,1.86853101127781,0.000235566592012696
"409",175,-1.31403118786402,7.13478910713457,0.000674373013839496
"410",110,-9.2744454351021,8.67040204978548,2.06096271541084e-15
"411",105,1.28606076189317,9.26935608033091,0.282724449631383
"412",199,-2.91431986289099,7.15329594258219,4.19526844255199e-10
"413",444,3.72776132933795,11.3619765993208,3.18851032732219e-12
"414",474,1.68448230917566,6.94100762601011,7.55313779791549e-07
"415",314,4.32707493430935,1.01615273300558,3.06890395381792e-207
"416",369,-7.10602161348797,8.11805619625375,1.44407007609038e-56
"417",406,0.736520337965339,5.71985019254498,0.0101324576103517
"418",274,5.50730022527277,6.20868014870211,1.17823603086222e-38
"419",163,4.0515618939884,1.53339005075395,1.55328179939394e-78
"420",487,4.53350395318121,7.79746673558839,7.33808782120727e-36
"421",62,2.42806943841279,10.0542358367238,0.407953903710927
"422",382,0.460849085450172,10.6597516618203,0.055870398484451
"423",373,-4.8507280349033,2.08658197335899,3.55756091770276e-154
"424",453,1.50849127375986,8.49126306571998,8.9345663375734e-07
"425",180,1.34257310288958,8.84739080048166,0.00130152821259753
"426",336,-7.16085060052574,4.01756566087715,1.76344842477831e-113
"427",391,-0.171806251746602,6.51527851447463,0.49299889899861
"428",377,2.0841428964166,7.23247801582329,2.94147442342376e-12
"429",102,-1.20838698095176,11.4369729652535,0.812548726587123
"430",73,-2.93279326525517,9.43017480778508,0.0123857687331218
"431",74,-6.41021756113041,6.03121647355147,3.59846548070289e-14
"432",92,-2.9995354290586,8.40464963298291,0.000244883111123546
"433",91,-6.1693821660243,7.48509342572652,2.08471764457642e-11
"434",163,4.88272712770849,11.4911145246588,0.000113032850825456
"435",419,2.77383353121113,2.66420744080096,1.98416675478723e-62
"436",154,9.24373049847782,11.8042318448424,1.84100239617239e-22
